	B.M,r	B.M,p	B.T2D-NGT,fc	B.T2D-NGT,p	B.M,q	B.T2D-NGT,q	name
ENSG00000153029	-0.002293822972120183	0.9882097088809639	-0.0031818181818179525	0.9162001046819	0.9968996385009874	0.9851227785700019	MR1
ENSG00000162783	-0.3043401934457056	0.04458231164781295	0.2331818181818166	0.04444612404474864	0.30626564933166844	0.5505422506940213	IER5
ENSG00000179452	0.06972891386304648	0.6528820777652465	-0.014090909090909154	0.7713682032935798	0.8945656697061364	0.9591962241734973	LINC01699
ENSG00000198216	-0.07571756687855008	0.625198036531391	-0.004999999999999449	0.7939592932029347	0.8849577368708851	0.9641993713622022	CACNA1E
ENSG00000203729	-0.2602716284245531	0.08795377212429466	-0.03181818181818219	0.5281874330330012	0.41847780111835725	0.9040220209259129	LINC00272
ENSG00000121446	0.07637152378029936	0.6222047076899253	-0.020000000000000018	0.34456793493572146	0.88392853333659	0.839980054721081	RGSL1
ENSG00000135838	-0.055018406031742496	0.7228043459904612	-0.007727272727272805	0.7805681175286339	0.9179929002043831	0.9604971676151557	NPL
ENSG00000135862	-0.21691163848892392	0.15727082495837494	0.05000000000000249	0.6075401177724103	0.5440318328083162	0.9260568082623836	LAMC1
ENSG00000058085	-0.05245152117629889	0.7352571076807685	-0.015909090909091983	0.5770114685460971	0.9213416687379773	0.917115393998107	LAMC2
ENSG00000116698	0.47599578082504373	0.001091339428951208	-0.10590909090909051	0.11064406774372441	0.036416710374432705	0.6583134498433393	SMG7
ENSG00000143344	-0.3444714726929239	0.022035084564269888	0.14318181818181763	0.05489860194021778	0.2141527155437791	0.5688195166792812	RGL1
ENSG00000198860	0.06465715275543489	0.6766953141456697	-0.06727272727272826	0.17323629231603566	0.9034271053384647	0.7270787667936532	TSEN15
ENSG00000116667	0.4044866009022682	0.0064637796433644965	-0.12636363636363512	0.03847913882644169	0.10804977171460348	0.5416085362323212	C1orf21
ENSG00000121481	0.060226551777097	0.697757236840787	0.005909090909090864	0.8237375170498602	0.9110343688930665	0.9689860531639398	RNF2
ENSG00000143341	0.12515424879050918	0.41824491562618027	-0.05272727272727096	0.5510651892854206	0.7821260131121581	0.910333760220019	HMCN1
ENSG00000116690	-0.11346817985752736	0.4633337991271551	0.6804545454545448	0.2749236757202398	0.8087146820087338	0.8003749139561535	PRG4
ENSG00000116711	-0.2613111987628055	0.08664748051043619	0.054090909090908745	0.2973233037902942	0.4167817423730272	0.8160466971270123	PLA2G4A
ENSG00000231175	-0.12672780578184828	0.412370167770736	0.04909090909090841	0.3941310322896524	0.77810376098817	0.8632128623344122	LINC01720
ENSG00000150681	0.10131491326713629	0.5128624700977691	-0.10863636363636342	0.355181285316986	0.8344236258023771	0.8447346774910215	RGS18
ENSG00000253148	0.062061437858418736	0.6890063300774265	0.012272727272727657	0.7688051794800074	0.9075070617979132	0.9586578935942803	RGS21
ENSG00000127074	-0.19041606469281694	0.2156861631813022	0.0772727272727276	0.08624534633322763	0.617069851044534	0.6206553172779055	RGS13
ENSG00000116741	-0.02733590706892728	0.8601850334960823	-0.10727272727272652	0.24371228291434632	0.9633721100002065	0.7797371472316089	RGS2
ENSG00000116747	0.18467455585674514	0.23010738995409313	-0.05454545454545556	0.26769817351895936	0.6350385076217363	0.7971900817110239	TROVE2
ENSG00000134371	0.06578994450529271	0.6713484444613225	-0.015454545454543833	0.8087182482863953	0.9011553913417814	0.9658176970757848	CDC73
ENSG00000221680	-0.09477654119286498	0.5405655916556279	0.056363636363636616	0.5079437723886121	0.8470678747200769	0.898370525288686	MIR1278
ENSG00000134376	0.003180110810005618	0.9836547021849358	-0.014999999999999236	0.47928126279209016	0.995968118416498	0.8919886252281588	CRB1
ENSG00000203724	0.19266070590080897	0.21022258281174985	-0.06045454545454465	0.05989475914562956	0.6120130657674298	0.5779399738999945	C1orf53
ENSG00000143355	-0.1881592292602926	0.22127801045105128	0.0027272727272724673	0.9116568277601205	0.6238149115703264	0.98439868599481	LHX9
ENSG00000081237	0.058404709940875356	0.706484430497375	-0.09909090909090867	0.47430153446094325	0.9135942477042603	0.8908443587863537	PTPRC
ENSG00000116833	-0.17759066237690846	0.2487930082410766	0.040909090909091006	0.14221443980577525	0.6519580293591186	0.6933744020752687	NR5A2
ENSG00000118200	-0.25883762876861915	0.08978074589851948	0.037727272727273053	0.6308636158464651	0.4227016233934586	0.9316717025946282	CAMSAP2
ENSG00000170128	0.16245602380353932	0.29206255665254616	-0.056363636363636616	0.2268079694792994	0.6914326941415552	0.7683716425980821	GPR25
ENSG00000163395	0.31905370222252005	0.03477622121435444	-0.039090909090909065	0.9299401934443403	0.2708040083204743	0.9879735049533964	IGFN1
ENSG00000081277	0.14448765855881063	0.3493997643134279	-0.010909090909089869	0.7404017434101813	0.7392315167827009	0.9512173474114699	PKP1
ENSG00000134369	-0.040848020219671814	0.7923466417832818	0.03500000000000014	0.39483452858576884	0.9422906874842579	0.8634607084148286	NAV1
ENSG00000221028	0.20418737760258962	0.18368609246186024	-0.07636363636363708	0.29934735933423584	0.579762326000822	0.8171298368638426	MIR1231
ENSG00000198700	0.0288414110308345	0.8525676724705968	0.008636363636364663	0.9055543584214034	0.9615284834031945	0.9832533312101747	IPO9
ENSG00000198892	0.05343484627058965	0.7304785614287372	-0.11318181818181827	0.4426454704234505	0.9200172007891214	0.882174781068741	SHISA4
ENSG00000134375	0.2163676747018727	0.15833993167472551	-0.15590909090909033	0.10994091310048144	0.5456867231012728	0.657921209253205	TIMM17A
ENSG00000176393	0.009838148387783425	0.9494625803199932	-0.020909090909091432	0.6357127419166062	0.9882563725183253	0.9337263636920731	RNPEP
ENSG00000163435	0.034895001170878695	0.8220787811785917	-0.013636363636364557	0.48176272030922396	0.9521662113796121	0.8922548556365409	ELF3
ENSG00000170075	-0.014740631725081336	0.9243398538185685	0.03045454545454529	0.3966100788700099	0.9808362924988523	0.8633635252792278	GPR37L1
ENSG00000133067	-0.00820867757546024	0.9578247174062908	0.005909090909089976	0.7491831211830566	0.990732479221829	0.953565057505802	LGR6
ENSG00000077157	0.19254089880119216	0.21051173776610713	-0.07545454545454611	0.46355866528777745	0.6120427399818971	0.8880573775519612	PPP1R12B
ENSG00000228288	-0.23630020981402508	0.12252149560448407	0.06863636363636427	0.2480206615266012	0.4856588281052178	0.7828193941943724	PCAT6
ENSG00000184774	-0.02751226775969455	0.8592920433073555	-0.02499999999999991	0.619134285127201	0.9627405811394552	0.9302383986091963	MGAT4EP
ENSG00000234996	-0.15804149802065656	0.30554905727445647	0.048181818181818326	0.3282704111385878	0.7035284078815768	0.8337146948783812	AC098934.2
ENSG00000163444	-0.07908500829675263	0.6098490312488402	0.016363636363635692	0.6325899977323288	0.8782466521561899	0.9322602552643019	TMEM183A
ENSG00000143847	0.06861399858262879	0.6580887706119154	-0.02590909090908955	0.5020772318197113	0.896312105360467	0.8977648301649932	PPFIA4
ENSG00000163485	0.051370743636469374	0.7405206410825814	-0.027272727272727337	0.3042083752032219	0.9237167431086255	0.8196907279040453	ADORA1
ENSG00000231507	0.20322252954368014	0.1858109043261738	-0.00909090909090704	0.8776483625863141	0.5828007492374916	0.977752082520786	LINC01353
ENSG00000159388	-0.5096380874997276	0.0004101348022564396	0.6559090909090894	0.12834869243356	0.020626607590845353	0.6779344717405492	BTG2
ENSG00000188783	-0.39750416214343387	0.007541704646391925	0.2995454545454548	0.10134915103623043	0.1180838536605451	0.643589109619362	PRELP
ENSG00000188770	-0.24925899936387214	0.10274948348470897	0.05318181818181822	0.06991809538509662	0.44739740365259534	0.594863019970536	OPTC
ENSG00000058668	0.25661004203341203	0.09267700339403998	-0.04727272727272602	0.5857902138652187	0.42965313353729256	0.9204001283468193	ATP2B4
ENSG00000221643	0.2647556912353744	0.08242687719249836	-0.08136363636363608	0.2823222965268279	0.40811186134914845	0.8062676454017056	SNORA77
ENSG00000122188	-0.1115424924731889	0.4710060239494812	0.02045454545454639	0.49845247353813904	0.8116934445126455	0.8973166990298889	LAX1
ENSG00000257315	-0.33743347737346957	0.025091366493466837	0.13727272727272677	0.09347930265839086	0.2266616905266752	0.6303298963734446	ZBED6
ENSG00000182004	0.32925419010455653	0.029079601346989992	-0.06363636363636349	0.17667324423501415	0.24585990503004254	0.7315330933741374	SNRPE
ENSG00000143842	-0.16856734366151455	0.27403841170978166	0.02999999999999936	0.2619895156337883	0.6780268117183659	0.7933816387861028	SOX13
ENSG00000198625	-0.147941793438086	0.3378755711210504	0.0372727272727289	0.2482258052518555	0.7311542379875079	0.783044452512683	MDM4
ENSG00000163531	0.0967494654858471	0.5321309517554769	0.0009090909090900823	0.9708644227438058	0.8437946034160384	0.9959446141437335	NFASC
ENSG00000133069	0.0861060198143162	0.5783791826115938	-0.04909090909090885	0.07178848267201371	0.8653747688346002	0.5957595498152173	TMCC2
ENSG00000117266	0.2838836380327554	0.06183379122422132	-0.007272727272727764	0.7401768503548241	0.35630554943123194	0.9514855776642648	CDK18
ENSG00000174514	-0.12896975825411297	0.40408200573114605	0.018181818181817633	0.47053820295256454	0.7743691849102604	0.8898703305918988	MFSD4A
ENSG00000196550	0.03001447042639589	0.8466415089421446	0.00954545454545297	0.7808146374557574	0.9593448524824094	0.9603965323492258	FAM72A
ENSG00000198049	0.024197541040310043	0.8761037415706423	0.08272727272727298	0.053504389260546945	0.9692028786113648	0.5660693431592043	AVPR1B
ENSG00000196188	-0.0319235391181373	0.8370150974577566	0.009999999999999787	0.7727154332509871	0.9577735830613823	0.9591048217538594	CTSE
ENSG00000266028	0.09491239582435584	0.5399827278730043	0.023636363636363455	0.6266283755235127	0.8472134477185099	0.931293924402091	SRGAP2
ENSG00000143479	0.10682157133242759	0.4900972424484351	-0.03227272727272634	0.25317488795092347	0.8230182548272993	0.7869179446280519	DYRK3
ENSG00000162889	0.052293813831838065	0.7360244241838076	0.013636363636363669	0.8435724182327813	0.9214479809753346	0.9714837008609526	MAPKAPK2
ENSG00000142224	0.07719724387128778	0.6184337631828879	0.013181818181819072	0.7139547700880573	0.8821413580972003	0.9490559015893352	IL19
ENSG00000162891	0.07992808370498315	0.6060316495649187	-0.035909090909092	0.4368174050809499	0.8768500134501239	0.8814691991240323	IL20
ENSG00000162892	-0.007626054371472576	0.9608157621327889	0.01636363636363658	0.5285830212524681	0.9916640160504945	0.9035536802710675	IL24
ENSG00000123836	0.4874533035299624	0.0007907812117648501	-0.4127272727272713	0.10571190328367482	0.030438139975650546	0.6517229808342326	PFKFB2
ENSG00000123838	-0.12762500214970296	0.40904177557501076	0.018636363636363118	0.4507411824272016	0.7768341533101697	0.8853412303001614	C4BPA
ENSG00000196352	0.07362893066266082	0.634798037872418	-0.08045454545454334	0.4068483920150616	0.887736049775849	0.8678904930296988	CD55
ENSG00000117322	0.11300523564749082	0.4651720845758158	-0.021363636363635585	0.3566798164748217	0.8099097736806586	0.8464635125427354	CR2
ENSG00000203710	-0.001976426255508326	0.9898410418919461	-0.016363636363636136	0.6187969077015292	0.9972843101594305	0.9301295986963467	CR1
ENSG00000197721	0.052770844774291045	0.7337042363003873	-0.03181818181818219	0.3455891689136217	0.920973807877022	0.8409512120853858	CR1L
ENSG00000117335	-0.010820908842395133	0.9444217739641925	0.01636363636363658	0.8218580369423147	0.9868133692475001	0.9685927794542073	CD46
ENSG00000236950	0.020026092432479242	0.897336506087781	0.025454545454545396	0.6862931043163915	0.9744509283457732	0.9455115044710598	LINC01774
ENSG00000230937	-0.038035118584212664	0.8063620708589772	0.01772727272727259	0.5296363202244174	0.9467068272720246	0.9039456138252601	MIR205HG
ENSG00000008118	0.08184811600214721	0.5973766135986525	0.0027272727272733555	0.9130127145232207	0.8728173080732163	0.9846512543970243	CAMK1G
ENSG00000123689	-0.24513673526924157	0.10875373644675278	0.23545454545454625	0.431960639548175	0.45841632615595695	0.8795560493444974	G0S2
ENSG00000117594	-0.06588177436274581	0.6709156973599246	0.07318181818182001	0.16625176779624767	0.9008500856840115	0.7187317803841722	HSD11B1
ENSG00000009790	-0.16740829582637654	0.2773992010280735	0.005909090909090864	0.8276305770938233	0.6803005136851679	0.9699253448054207	TRAF3IP3
ENSG00000117597	-0.012592153320783277	0.9353421953384213	-0.04954545454545478	0.30986883807043686	0.9838862646877605	0.8241881869695875	DIEXF
ENSG00000143469	-0.4457030782912917	0.0024290822827586923	0.07681818181818123	0.07060583717244615	0.06013434728770179	0.5940909175698824	SYT14
ENSG00000082497	0.04706965235031441	0.7615815995473778	0.0054545454545449346	0.836824311982663	0.9311284644229295	0.970910915118965	SERTAD4
ENSG00000054392	0.08184929721032004	0.5973713057085969	-0.019999999999999574	0.5372038966389188	0.8728822142688388	0.905938008628584	HHAT
ENSG00000117625	0.2730830453890941	0.07288620130977772	-0.11636363636363534	0.08959699975783995	0.38486720980421735	0.6260376352506396	RCOR3
ENSG00000082512	-0.09697920447416832	0.5311529655864946	0.03272727272727316	0.34552536049523563	0.843844754885423	0.8409125245996084	TRAF5
ENSG00000143476	-0.029374431653079548	0.8498738978632726	0.022272727272727444	0.3720602856156704	0.9605271510171385	0.8556606568561644	DTL
ENSG00000066027	-0.3767370817321368	0.01171258552883147	0.019090909090908603	0.6881492575255909	0.151831093945384	0.9461378480408249	PPP2R5A
ENSG00000201544	-0.20493479485462118	0.1820520756955222	0.06818181818181834	0.5472940188340332	0.5778260456795309	0.9093245568510933	SNORA16B
ENSG00000117691	-0.08535645559964414	0.5817035782841848	-0.011363636363635798	0.7245546010697108	0.8676860037430112	0.9508323258299487	NENF
ENSG00000162772	-0.03634889621594613	0.8147928890481889	0.11181818181818226	0.22694507606503123	0.9494287186200498	0.7682430038752995	ATF3
ENSG00000162771	-0.22604780322493764	0.14009456557151798	0.10818181818181616	0.020036042395135543	0.5153929605766681	0.48373124638159426	FAM71A
ENSG00000203705	0.5572211015051407	8.53552270941922e-05	-0.16590909090909278	0.06229611515126505	0.0071682054830490985	0.581916664787123	TATDN3
ENSG00000162769	0.0680704205910036	0.6606331255688382	0.03545454545454518	0.33188299650706277	0.8965771762146639	0.8355149676838733	FLVCR1
ENSG00000143494	-0.2486055264450254	0.1036839586950173	0.036363636363636154	0.059290670873443155	0.44890499334359735	0.5775082437129158	VASH2
ENSG00000136643	0.3512391802646225	0.019396775846462457	-0.0704545454545471	0.09981770611993958	0.1999132176495062	0.6415233899001024	RPS6KC1
ENSG00000117707	0.3994431168980062	0.007227837052206483	-0.2359090909090904	0.02620539717919368	0.11596251914106781	0.50158901994461	PROX1
ENSG00000143499	0.10504053812637962	0.49740243776836723	-0.14272727272727437	0.27116560575325604	0.8264301010706533	0.7992441162352897	SMYD2
ENSG00000117724	-0.19060739280089842	0.21521665470966928	0.026363636363635923	0.36767174106733136	0.6167318732186311	0.8538468376837524	CENPF
ENSG00000136636	-0.08748282371527828	0.5722954503247775	0.016363636363635692	0.6844687274074893	0.8627441161299059	0.9449264671587426	KCTD3
ENSG00000162814	-0.17135728980630527	0.26605901406755883	0.015454545454545165	0.42679445687361883	0.6694191248442937	0.8788240623000655	SPATA17
ENSG00000231814	-0.0008821772577759326	0.9954654575805351	0.04727272727272602	0.3217894181106189	0.9988800429598418	0.8308396391111478	LINC00210
ENSG00000067533	0.09349551205420573	0.5460765129132696	-0.08999999999999986	0.20419346311851155	0.8500873573972247	0.7534167888703205	RRP15
ENSG00000092969	-0.20430676021713481	0.1834243959970731	-0.05909090909090953	0.6972519359297435	0.5793530679396486	0.9482539887989198	TGFB2
ENSG00000143353	0.3978912625695999	0.007478118918690235	-0.25318181818181795	0.000921627210158509	0.11782400651781957	0.33700834984796146	LYPLAL1
ENSG00000067704	0.3308541113797389	0.02826063410652547	-0.13636363636363313	0.08898504418364153	0.2425577749817775	0.6234991998049007	IARS2
ENSG00000116141	0.14026678285372457	0.3638042070540458	-0.06090909090909058	0.15093506827523318	0.7471906672376096	0.7038289900018312	MARK1
ENSG00000162817	0.299100111356536	0.04857552059689532	-0.013636363636364113	0.6719610150357387	0.3178961735707333	0.9421087735368069	C1orf115
ENSG00000117791	0.3756785420640785	0.011969726325273346	-0.09545454545454479	0.2208076520314606	0.15425303704933757	0.7629165174126371	MARC2
ENSG00000186205	0.0996791507844856	0.5197256982398226	0.020454545454544615	0.6302542435309539	0.8369014179362723	0.931241895989166	MARC1
ENSG00000136630	0.14194975713668728	0.35801842132304273	-0.01863636363636445	0.4791997993239685	0.743485486401094	0.8920261828119944	HLX
ENSG00000154305	0.1523057533005696	0.323656733454853	-0.05136363636363672	0.4094611641708238	0.7196380777298683	0.869028095952394	MIA3
ENSG00000162819	0.10223147128555855	0.5090368333632218	-0.05681818181818166	0.37579619363311534	0.8329089679492188	0.8569539808559751	BROX
ENSG00000197520	-0.2513315114670941	0.0998284341213253	0.05636363636363617	0.143922881402702	0.44269547137380033	0.6953301443380747	FAM177B
ENSG00000178395	-0.03274816825088017	0.8328641113219226	0.05409090909091008	0.49858815825252034	0.9569541032942123	0.8973768820394009	CCDC185
